site_code,Family,local_name,standard_taxon,number_plots_observed,provenance,lifespan,lifeform,functional_group,photosynthetic_pathway
azi.cn,Cyperaceae,"Carex sp","Carex sp.",30,NAT,INDETERMINATE,HERB,GRAMINOID,NULL
azi.cn,Cyperaceae,"Kobresia humilis","Kobresia humilis",30,NAT,PERENNIAL,HERB,GRAMINOID,NULL
azi.cn,Cyperaceae,"Kobresia macrantha","Kobresia macrantha",30,NAT,PERENNIAL,HERB,GRAMINOID,NULL
azi.cn,Cyperaceae,"Kobresia setchwanensis","Kobresia setschwanensis",30,NAT,PERENNIAL,HERB,GRAMINOID,NULL
azi.cn,Cyperaceae,"Scirpus pumilus","Trichophorum pumilum",30,NAT,PERENNIAL,HERB,GRAMINOID,NULL
azi.cn,Euphorbiaceae,"Euphorbia esula","Euphorbia esula",30,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Fabaceae,"Astragalus polycladus","Astragalus polycladus",30,NAT,PERENNIAL,HERB,LEGUME,NULL
azi.cn,Fabaceae,"Gueldenstaedtia verna","Gueldenstaedtia verna",30,NAT,PERENNIAL,HERB,LEGUME,NULL
azi.cn,Fabaceae,"Oxytropis kansuensis","Oxytropis kansuensis",30,NAT,PERENNIAL,HERB,LEGUME,NULL
azi.cn,Fabaceae,"Pisum sativum","Pisum sativum",1,NULL,ANNUAL,NULL,LEGUME,NULL
azi.cn,Fabaceae,"Thermopsis lanceolata","Thermopsis lanceolata",14,NAT,PERENNIAL,HERB,LEGUME,NULL
azi.cn,Fabaceae,"Tibetia sp.","Tibetia sp.",14,NULL,NULL,NULL,LEGUME,NULL
azi.cn,Fabaceae,"Vicia sepium","Vicia sepium",2,NULL,PERENNIAL,NULL,LEGUME,NULL
azi.cn,Gentianaceae,"Gentiana aristata","Gentiana aristata",27,NAT,ANNUAL,HERB,FORB,NULL
azi.cn,Gentianaceae,"Gentiana dahuricaca","Gentiana dahurica",30,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Gentianaceae,"Gentiana macrophylla","Gentiana macrophylla",8,NULL,NULL,NULL,NULL,NULL
azi.cn,Gentianaceae,"Gentiana sino-ornata","Gentiana sino-ornata",2,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Gentianaceae,"Gentiana straminea","Gentiana straminea",7,NULL,NULL,NULL,FORB,NULL
azi.cn,Gentianaceae,"Gentianopsis barbata","Gentianopsis barbata",28,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Gentianaceae,"Halenia corniculata","Halenia corniculata",30,NAT,ANNUAL,HERB,FORB,NULL
azi.cn,Gentianaceae,"Swertia bimaculata","Swertia bimaculata",7,NAT,ANNUAL,HERB,FORB,NULL
azi.cn,Geraniaceae,"Geranium wilfordii","Geranium wilfordii",29,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Lamiaceae,"Lamiophlomis rotata","Phlomoides rotata",29,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Parnassiaceae,"Parnassia trinervis","Parnassia trinervis",22,NAT,INDETERMINATE,HERB,FORB,NULL
azi.cn,Plantaginaceae,"Plantago asiatica","Plantago major",30,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Poaceae,"Agrostis stolonifera","Agrostis stolonifera",30,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Agrostis trinii","Agrostis vinealis",4,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Aneurolepidium dasystachys","Leymus secalinus",14,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Deschampsia caespitosa","Deschampsia cespitosa",29,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Elymus nutans","Elymus nutans",30,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Festuca ovina","Festuca ovina",13,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Festuca sinensis","Festuca sinensis",28,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Koeleria cristata","Koeleria micrathera",30,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Poa crymophila","Poa attenuata",30,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Poa crymophila keng","Poa attenuata var. keng",1,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Poa pratensis","Poa pratensis",30,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Poaceae,"Stipa aliena","Stipa aliena",13,NAT,PERENNIAL,GRASS,GRASS,C3
azi.cn,Polygonaceae,"Polygonum sibiricum","Polygonum sibiricum",1,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Polygonaceae,"Polygonum viviparum","Polygonum viviparum",18,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Polygonaceae,"Rumex patientia","Rumex patientia",2,NULL,PERENNIAL,NULL,FORB,NULL
azi.cn,Ranunculaceae,"Aconitum sp","Aconitum sp.",1,NAT,INDETERMINATE,HERB,FORB,NULL
azi.cn,Ranunculaceae,"Anemone obtusiloba","Anemone obtusiloba",30,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Ranunculaceae,"Anemone rivularis","Anemone rivularis",30,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Ranunculaceae,"Anemone trullifolia","Anemone trullifolia",22,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Ranunculaceae,"Delphinium grandiflorum","Delphinium grandiflorum",29,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Ranunculaceae,"Ranunculus reptans","Ranunculus reptans",30,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Ranunculaceae,"Thalictrum alpinum","Thalictrum alpinum",15,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Ranunculaceae,"Trollius farreri","Trollius farreri",16,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Rosaceae,"Potentilla anserina","Potentilla anserina",30,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Rosaceae,"Potentilla bifurca","Sibbaldianthe bifurca",1,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Rosaceae,"Potentilla fragarioides","Potentilla fragarioides",30,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Rubiaceae,"Galium aparine","Galium aparine",1,NULL,PERENNIAL,NULL,FORB,NULL
azi.cn,Rubiaceae,"Galium aparine var. tenerum","Galium spurium",1,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Scrophulariaceae,"Euphrasia pectinata","Euphrasia pectinata",30,NAT,ANNUAL,HERB,FORB,NULL
azi.cn,Scrophulariaceae,"Lancea tibetica","Lancea tibetica",30,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Scrophulariaceae,"Pedicularis cheilanthifolia","Pedicularis cheilanthifolia",28,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Scrophulariaceae,"Pedicularis kansuensis","Pedicularis kansuensis",30,NAT,ANNUAL,HERB,FORB,NULL
azi.cn,Scrophulariaceae,"Pedicularis longiflora var. tubiformis","Pedicularis longiflora var. tubiformis",7,NULL,NULL,NULL,NULL,NULL
azi.cn,Scrophulariaceae,"Pedicularis rhinanthoides subsp. labellata","Pedicularis rhinanthoides ssp. labellata",2,NULL,NULL,NULL,NULL,NULL
azi.cn,Scrophulariaceae,"Pedicularis szetschuanica","Pedicularis szetschuanica",26,NULL,NULL,NULL,NULL,NULL
azi.cn,Scrophulariaceae,"Veronica didyma","Veronica polita",29,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Violaceae,"Viola pseudo-bambusetorum","Viola striatella",3,NAT,PERENNIAL,HERB,FORB,NULL
azi.cn,Violaceae,"Viola sp","Viola sp.",30,NAT,INDETERMINATE,HERB,FORB,NULL
azitwo.cn,NULL,Moss,Bryophyte,30,NULL,NULL,NULL,BRYOPHYTE,NULL
azitwo.cn,Amaranthaceae,"Atriplex patens","Atriplex laevis",15,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Amaryllidaceae,"Allium sikkimense","Allium sikkimense",27,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Apiaceae,"Daucus carota","Daucus carota",4,NULL,NULL,NULL,FORB,NULL
azitwo.cn,Apiaceae,"Heracleum millefolium","Heracleum millefolium",1,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Apiaceae,"Pleurospermum szechenyii","Pleurospermum szechenyii",17,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Brassicaceae,"Thlaspi arvense","Thlaspi arvense",3,NULL,NULL,NULL,FORB,NULL
azitwo.cn,Caryophyllaceae,"Arenaria serpyllifolia","Arenaria serpyllifolia",25,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Caryophyllaceae,"Cerastium fontanum","Cerastium fontanum",29,NULL,NULL,NULL,FORB,NULL
azitwo.cn,Compositae,"Anaphalis lactea","Anaphalis lactea",1,NULL,NULL,NULL,FORB,NULL
azitwo.cn,Compositae,"Artemisia mongolica","Artemisia mongolica",22,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Compositae,"Aster diplostephioides","Aster diplostephioides",14,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Compositae,"Cirsium setosum","Cirsium arvense",1,NULL,NULL,NULL,FORB,NULL
azitwo.cn,Compositae,"Leontopodium haplophylloides","Leontopodium haplophylloides",6,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Compositae,"Ligularia virgaurea","Ligularia virgaurea",1,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Compositae,"Saussurea brunneopilosa","Saussurea brunneopilosa",4,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Compositae,"Saussurea nigrescens","Saussurea nigrescens",26,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Compositae,"Saussurea pachyneura","Saussurea pachyneura",9,NULL,NULL,NULL,FORB,NULL
azitwo.cn,Compositae,"Saussurea stella","Saussurea stella",29,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Compositae,"Taraxacum mongolicum","Taraxacum mongolicum",15,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Cyperaceae,"Blysmus sinocompressus","Blysmus sinocompressus",1,NULL,NULL,NULL,GRAMINOID,NULL
azitwo.cn,Cyperaceae,"Carex moorcroftii","Carex moorcroftii",29,NULL,NULL,NULL,GRAMINOID,NULL
azitwo.cn,Cyperaceae,"Kobresia capillifolia","Kobresia capillifolia",30,NULL,NULL,NULL,GRAMINOID,NULL
azitwo.cn,Cyperaceae,"Scirpus triqueter","Schoenoplectus triqueter",27,NULL,NULL,NULL,GRAMINOID,NULL
azitwo.cn,Euphorbiaceae,"Euphorbia altotibetica","Euphorbia altotibetica",29,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Euphorbiaceae,"Euphorbia helioscopia","Euphorbia helioscopia",30,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Fabaceae,"Astragalus polycladus","Astragalus polycladus",11,NAT,PERENNIAL,HERB,LEGUME,NULL
azitwo.cn,Fabaceae,"Medicago ruthenica","Medicago ruthenica",6,NULL,NULL,NULL,LEGUME,NULL
azitwo.cn,Fabaceae,"Oxytropis kansuensis","Oxytropis kansuensis",24,NAT,PERENNIAL,HERB,LEGUME,NULL
azitwo.cn,Fabaceae,"Thermopsis lanceolata","Thermopsis lanceolata",25,NAT,PERENNIAL,HERB,LEGUME,NULL
azitwo.cn,Fabaceae,"Tibetia himalaica","Tibetia himalaica",14,NULL,NULL,NULL,LEGUME,NULL
azitwo.cn,Gentianaceae,"Gentiana abaensis","Gentiana spathulifolia",16,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Gentianaceae,"Gentiana officinalis","Gentiana officinalis",4,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Gentianaceae,"Gentiana sino-ornata","Gentiana sino-ornata",15,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Gentianaceae,"Gentianopsis paludosa","Gentianopsis paludosa",24,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Gentianaceae,"Halenia elliptica","Halenia elliptica",28,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Gentianaceae,"Lomatogonium carinthiacum","Lomatogonium carinthiacum",19,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Gentianaceae,"Swertia tetraptera","Swertia tetraptera",22,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Geraniaceae,"Geranium pylzowianum","Geranium pylzowianum",18,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Lamiaceae,"Elsholtzia densa","Elsholtzia densa",3,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Lamiaceae,"Lamiophlomis rotata","Phlomoides rotata",26,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Lamiaceae,"Scutellaria rehderiana","Scutellaria rehderiana",18,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Plantaginaceae,"Plantago depressa","Plantago depressa",10,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Poaceae,"Agrostis hugoniana","Agrostis hugoniana",27,NULL,NULL,NULL,GRASS,C3
azitwo.cn,Poaceae,"Agrostis trinii","Agrostis vinealis",15,NULL,NULL,NULL,GRASS,C3
azitwo.cn,Poaceae,"Deschampsia caespitosa","Deschampsia cespitosa",18,NAT,PERENNIAL,GRASS,GRASS,C3
azitwo.cn,Poaceae,"Elymus nutans","Elymus nutans",30,NAT,PERENNIAL,GRASS,GRASS,C3
azitwo.cn,Poaceae,"Festuca ovina","Festuca ovina",23,NAT,PERENNIAL,GRASS,GRASS,C3
azitwo.cn,Poaceae,"Festuca sinensis","Festuca sinensis",13,NAT,PERENNIAL,GRASS,GRASS,C3
azitwo.cn,Poaceae,"Koeleria cristata","Koeleria pyramidata",30,NAT,PERENNIAL,GRASS,GRASS,C3
azitwo.cn,Poaceae,"Leymus secalinus","Leymus secalinus",10,NULL,NULL,NULL,GRASS,C3
azitwo.cn,Poaceae,"Poa pachyantha","Poa pratensis",26,NULL,NULL,NULL,GRASS,C3
azitwo.cn,Poaceae,"Poa poophagorum","Poa alpigena",25,NULL,NULL,NULL,GRASS,C3
azitwo.cn,Poaceae,"Stipa aliena","Stipa aliena",8,NAT,PERENNIAL,GRASS,GRASS,C3
azitwo.cn,Poaceae,"Stipa capillacea","Stipa capillacea",21,NULL,NULL,NULL,GRASS,C3
azitwo.cn,Polygonaceae,"Rumex patientia","Rumex patientia",28,NULL,NULL,NULL,FORB,NULL
azitwo.cn,Ranunculaceae,"Anemone obtusiloba","Anemone obtusiloba",30,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Ranunculaceae,"Anemone rivularis","Anemone rivularis",29,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Ranunculaceae,"Anemone trullifolia","Anemone trullifolia",21,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Ranunculaceae,"Delphinium kamaonense","Delphinium kamaonense",28,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Ranunculaceae,"Ranunculus tanguticus","Ranunculus brotherusii",29,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Ranunculaceae,"Thalictrum alpinum","Thalictrum alpinum",15,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Rosaceae,"Potentilla anserina","Potentilla anserina",21,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Rosaceae,"Potentilla fragarioides","Potentilla fragarioides",27,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Rosaceae,"Sanguisorba filiformis","Sanguisorba filiformis",1,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Rubiaceae,"Galium verum","Galium verum",8,NULL,NULL,NULL,FORB,NULL
azitwo.cn,Scrophulariaceae,"Euphrasia regelii","Euphrasia regelii",23,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Scrophulariaceae,"Lancea tibetica","Lancea tibetica",10,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Scrophulariaceae,"Pedicularis cheilanthifolia","Pedicularis cheilanthifolia",2,NAT,PERENNIAL,HERB,FORB,NULL
azitwo.cn,Scrophulariaceae,"Pedicularis kansuensis","Pedicularis kansuensis",10,NAT,ANNUAL,HERB,FORB,NULL
azitwo.cn,Scrophulariaceae,"Pedicularis szetschuanica","Pedicularis szetschuanica",28,NULL,NULL,NULL,NULL,NULL
azitwo.cn,Scrophulariaceae,"Veronica eriogyne","Veronica eriogyne",29,NULL,NULL,NULL,NULL,NULL
badlau.de,NULL,"Unknown forb 1","Forb sp.",1,NULL,NULL,NULL,FORB,NULL
badlau.de,NULL,"Unknown tree seedling","Unknown ",1,NULL,NULL,NULL,WOODY,NULL
badlau.de,NULL,"Unknown tree seedling 2","Unknown ",1,NULL,NULL,NULL,WOODY,NULL
badlau.de,Boraginaceae,"Myosotis arvensis","Myosotis arvensis",1,NAT,NULL,HERB,FORB,NULL
badlau.de,Caryophyllaceae,"Cerastium holosteoides","Cerastium fontanum ssp. vulgare",5,NULL,NULL,NULL,FORB,NULL
badlau.de,Caryophyllaceae,"Unknown caryophyllaceae","Unknown caryophyllaceae sp.",1,NULL,NULL,NULL,FORB,NULL
badlau.de,Compositae,"Achillea millefolium","Achillea millefolium",1,NAT,NULL,HERB,FORB,NULL
badlau.de,Compositae,"Artemisia vulgaris","Artemisia vulgaris",15,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Carduus acanthoides","Carduus acanthoides",6,NAT,BIENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Carduus crispus","Carduus crispus",10,NAT,BIENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Cichorium intybus","Cichorium intybus",1,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Cirsium arvense","Cirsium arvense",24,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Conyza canadensis","Conyza canadensis",3,INT,ANNUAL,HERB,FORB,NULL
badlau.de,Compositae,"Crepis biennis","Crepis biennis",23,NAT,BIENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Crepis capillaris","Crepis capillaris",24,NAT,ANNUAL,HERB,FORB,NULL
badlau.de,Compositae,"Hypochaeris radicata","Hypochaeris radicata",20,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Lactuca serriola","Lactuca serriola",2,NAT,ANNUAL,HERB,FORB,NULL
badlau.de,Compositae,"Lactuca virosa","Lactuca virosa",1,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Leontodon autumnalis","Scorzoneroides autumnalis",2,NAT,NULL,HERB,FORB,NULL
badlau.de,Compositae,"Leucanthemum vulgare","Leucanthemum vulgare",1,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Picris hieracioides","Picris hieracioides",24,NAT,BIENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Solidago canadensis","Solidago canadensis",16,INT,PERENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Sonchus asper","Sonchus asper",19,NAT,ANNUAL,HERB,FORB,NULL
badlau.de,Compositae,"Sonchus oleraceus","Sonchus oleraceus",11,NAT,ANNUAL,HERB,FORB,NULL
badlau.de,Compositae,"Sonchus sp.","Sonchus sp.",5,NAT,NULL,HERB,FORB,NULL
badlau.de,Compositae,"Taraxacum officinale","Taraxacum campylodes",24,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Tragopogon orientalis","Tragopogon orientalis",5,NAT,BIENNIAL,HERB,FORB,NULL
badlau.de,Compositae,"Tripleurospermum inodorum","Tripleurospermum inodorum",12,NAT,ANNUAL,HERB,FORB,NULL
badlau.de,Fabaceae,"Medicago lupulina","Medicago lupulina",23,NAT,PERENNIAL,HERB,LEGUME,NULL
badlau.de,Fabaceae,"Trifolium campestre","Trifolium campestre",2,NAT,NULL,HERB,LEGUME,NULL
badlau.de,Fabaceae,"Trifolium dubium","Trifolium dubium",21,NAT,NULL,HERB,LEGUME,NULL
badlau.de,Fabaceae,"Trifolium repens","Trifolium repens",14,NAT,PERENNIAL,HERB,LEGUME,NULL
badlau.de,Fabaceae,"Trifolium sp.","Trifolium sp.",2,NAT,PERENNIAL,HERB,LEGUME,NULL
badlau.de,Fabaceae,"Vicia angustifolia","Vicia sativa ssp. nigra",15,NULL,NULL,NULL,LEGUME,NULL
badlau.de,Fabaceae,"Vicia hirsuta","Vicia hirsuta",3,NAT,NULL,HERB,LEGUME,NULL
badlau.de,Fabaceae,"Vicia sativa","Vicia sativa",8,NAT,ANNUAL,HERB,LEGUME,NULL
badlau.de,Fabaceae,"Vicia sepium","Vicia sepium",2,NAT,PERENNIAL,HERB,LEGUME,NULL
badlau.de,Fabaceae,"Vicia sp.","Vicia sp.",5,NAT,NULL,HERB,LEGUME,NULL
badlau.de,Hypericaceae,"Hypericum perforatum","Hypericum perforatum",6,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Onagraceae,"Epilobium ciliatum","Epilobium ciliatum",3,INT,PERENNIAL,HERB,FORB,NULL
badlau.de,Onagraceae,"Epilobium tetragonum","Epilobium tetragonum",24,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Papaveraceae,"Papaver rhoeas","Papaver rhoeas",3,NAT,ANNUAL,HERB,FORB,NULL
badlau.de,Plantaginaceae,"Plantago lanceolata","Plantago lanceolata",8,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Plantaginaceae,"Plantago major","Plantago major",2,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Poaceae,"Apera spica-venti","Apera spica-venti",17,NAT,ANNUAL,GRASS,GRASS,C3
badlau.de,Poaceae,"Arrhenatherum elatius","Arrhenatherum elatius",1,NAT,PERENNIAL,GRASS,GRASS,C3
badlau.de,Poaceae,"Bromus erectus","Bromus erectus",10,NAT,PERENNIAL,GRASS,GRASS,C3
badlau.de,Poaceae,"Bromus hordeaceus","Bromus hordeaceus",24,NAT,ANNUAL,GRASS,GRASS,C3
badlau.de,Poaceae,"Bromus japonicus","Bromus japonicus",9,INT,NULL,GRASS,GRASS,C3
badlau.de,Poaceae,"Bromus sterilis","Bromus sterilis",22,NAT,ANNUAL,GRASS,GRASS,C3
badlau.de,Poaceae,"Dactylis glomerata","Dactylis glomerata",6,NAT,PERENNIAL,GRASS,GRASS,C3
badlau.de,Poaceae,"Festuca pratensis","Festuca pratensis",2,NAT,PERENNIAL,GRASS,GRASS,C3
badlau.de,Poaceae,"Festuca rubra","Festuca rubra",2,NULL,NULL,NULL,GRASS,C3
badlau.de,Poaceae,Graskeimlinge,"Unknown grass ",11,NULL,NULL,NULL,GRASS,NULL
badlau.de,Poaceae,"Lolium perenne","Lolium perenne",18,NAT,PERENNIAL,GRASS,GRASS,C3
badlau.de,Poaceae,"Poa pratensis","Poa pratensis",19,NAT,PERENNIAL,GRASS,GRASS,C3
badlau.de,Poaceae,"Poa sp.","Poa sp.",4,NAT,NULL,GRASS,GRASS,NULL
badlau.de,Poaceae,"Poa trivialis","Poa trivialis",20,NAT,PERENNIAL,GRASS,GRASS,C3
badlau.de,Poaceae,"Vulpia myuros","Vulpia myuros",24,NAT,ANNUAL,GRASS,GRASS,C3
badlau.de,Polygonaceae,"Polygonum aviculare","Polygonum aviculare",8,NAT,ANNUAL,HERB,FORB,NULL
badlau.de,Polygonaceae,"Rumex crispus","Rumex crispus",3,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Polygonaceae,"Rumex sp.","Rumex sp.",4,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Ranunculaceae,"Clematis vitalba","Clematis vitalba",3,NAT,PERENNIAL,VINE,FORB,NULL
badlau.de,Rosaceae,"Geum urbanum","Geum urbanum",4,NAT,PERENNIAL,HERB,FORB,NULL
badlau.de,Rosaceae,"Prunus avium","Prunus avium",2,NULL,NULL,NULL,WOODY,NULL
badlau.de,Rosaceae,"Spiraea sp.","Spiraea sp.",1,INT,PERENNIAL,SHRUB,WOODY,NULL
badlau.de,Rubiaceae,"Galium aparine","Galium aparine",12,NAT,ANNUAL,HERB,FORB,NULL
badlau.de,Rubiaceae,"Galium mollugo","Galium mollugo",1,NAT,NULL,HERB,FORB,NULL
badlau.de,Sapindaceae,"Acer pseudoplatanus","Acer pseudoplatanus",5,NAT,PERENNIAL,TREE,WOODY,NULL
badlau.de,Scrophulariaceae,"Verbascum thapsus","Verbascum thapsus",3,NAT,BIENNIAL,HERB,FORB,NULL
badlau.de,Scrophulariaceae,"Veronica arvensis","Veronica arvensis",3,NAT,NULL,HERB,FORB,NULL
bari.ar,Amaryllidaceae,"Rhodophiala mendocina","Rhodophiala mendocina",1,NULL,NULL,NULL,FORB,NULL
bari.ar,Boraginaceae,"Myosotis stricta","Myosotis stricta",5,INT,ANNUAL,HERB,FORB,NULL
bari.ar,Brassicaceae,"Draba verna","Erophila verna",7,INT,ANNUAL,HERB,FORB,NULL
bari.ar,Caryophyllaceae,"Cerastium arvense","Cerastium arvense",3,INT,PERENNIAL,HERB,FORB,NULL
bari.ar,Caryophyllaceae,"Cerastium junceum","Cerastium junceum",6,NAT,ANNUAL,HERB,FORB,NULL
bari.ar,Caryophyllaceae,"Holosteum umbellatum","Holosteum umbellatum",20,INT,ANNUAL,HERB,FORB,NULL
bari.ar,Compositae,"Achillea millefolium","Achillea millefolium",3,INT,PERENNIAL,HERB,FORB,NULL
bari.ar,Compositae,"Cirsium vulgare","Cirsium vulgare",1,INT,BIENNIAL,HERB,FORB,NULL
bari.ar,Compositae,"Hypochaeris radicata","Hypochaeris radicata",5,INT,PERENNIAL,HERB,FORB,NULL
bari.ar,Compositae,"Senecio bracteolatus","Senecio bracteolatus",2,NAT,PERENNIAL,SHRUB,WOODY,NULL
bari.ar,Compositae,"Taraxacum officinale","Taraxacum campylodes",6,INT,PERENNIAL,HERB,FORB,NULL
bari.ar,Convolvulaceae,"Convolvulus arvensis","Convolvulus arvensis",1,INT,PERENNIAL,VINE,FORB,NULL
bari.ar,Cyperaceae,"Carex gayana","Carex gayana",1,NAT,PERENNIAL,HERB,GRAMINOID,NULL
bari.ar,Fabaceae,"Medicago lupulina","Medicago lupulina",1,INT,INDETERMINATE,HERB,LEGUME,NULL
bari.ar,Geraniaceae,"Erodium cicutarium","Erodium cicutarium",5,INT,INDETERMINATE,HERB,FORB,NULL
bari.ar,Geraniaceae,"Geranium core-core","Geranium core-core",1,NAT,PERENNIAL,HERB,FORB,NULL
bari.ar,Iridaceae,"Olsynium junceum","Olsynium junceum",11,NAT,PERENNIAL,HERB,FORB,NULL
bari.ar,Juncaceae,"Juncus balticus","Juncus balticus",17,NAT,PERENNIAL,HERB,GRAMINOID,NULL
bari.ar,Plantaginaceae,"Plantago lanceolata","Plantago lanceolata",2,INT,PERENNIAL,HERB,FORB,NULL
bari.ar,Poaceae,"Aira caryophyllea","Aira caryophyllea",2,INT,ANNUAL,GRASS,GRASS,C3
bari.ar,Poaceae,"Apera interrupta","Apera interrupta",30,INT,ANNUAL,GRASS,GRASS,C3
bari.ar,Poaceae,"Bromus catharticus","Bromus catharticus",2,NAT,INDETERMINATE,GRASS,GRASS,C3
bari.ar,Poaceae,"Festuca pallescens","Festuca pallescens",7,NAT,PERENNIAL,GRASS,GRASS,C3
bari.ar,Poaceae,"Hordeum comosum","Hordeum comosum",2,NAT,PERENNIAL,GRASS,FORB,C3
bari.ar,Poaceae,"Hordeum murinum","Hordeum murinum",1,INT,ANNUAL,GRASS,GRASS,C3
bari.ar,Poaceae,"Pappostipa speciosa","Pappostipa speciosa",27,NAT,PERENNIAL,GRASS,GRASS,C3
bari.ar,Poaceae,"Pastito verde","Unknown grass",1,NULL,NULL,NULL,FORB,NULL
