"site_code","daterange","soil_moisture"
"bogong.au","X20111011T14_volumetric_soil_water_layer_1",0.3944702
"bogong.au","X20111011T15_volumetric_soil_water_layer_1",0.3939819
"bogong.au","X20111011T16_volumetric_soil_water_layer_1",0.3935242
"bogong.au","X20111011T17_volumetric_soil_water_layer_1",0.3930817
"bogong.au","X20111011T18_volumetric_soil_water_layer_1",0.3926697
"bogong.au","X20111011T19_volumetric_soil_water_layer_1",0.3922577
"bogong.au","X20111011T20_volumetric_soil_water_layer_1",0.3918915
"bogong.au","X20111011T21_volumetric_soil_water_layer_1",0.3914795
"bogong.au","X20111011T22_volumetric_soil_water_layer_1",0.3909607
"bogong.au","X20111011T23_volumetric_soil_water_layer_1",0.3902435
"bogong.au","X20111012T00_volumetric_soil_water_layer_1",0.3891754
"bogong.au","X20111012T01_volumetric_soil_water_layer_1",0.3879547
"bogong.au","X20111012T02_volumetric_soil_water_layer_1",0.3866272
"bogong.au","X20111012T03_volumetric_soil_water_layer_1",0.3852081
"bogong.au","X20111012T04_volumetric_soil_water_layer_1",0.3838501
"bogong.au","X20111012T05_volumetric_soil_water_layer_1",0.3826752
"bogong.au","X20111012T06_volumetric_soil_water_layer_1",0.3817749
"bogong.au","X20111012T07_volumetric_soil_water_layer_1",0.3811646
"bogong.au","X20111012T08_volumetric_soil_water_layer_1",0.3809509
"bogong.au","X20111012T09_volumetric_soil_water_layer_1",0.3808899
"bogong.au","X20111012T10_volumetric_soil_water_layer_1",0.3808441
"bogong.au","X20111012T11_volumetric_soil_water_layer_1",0.3807983
"bogong.au","X20111012T12_volumetric_soil_water_layer_1",0.3807678
"bogong.au","X20111012T13_volumetric_soil_water_layer_1",0.3807068
"bogong.au","X20111012T14_volumetric_soil_water_layer_1",0.3806458
"bogong.au","X20111012T15_volumetric_soil_water_layer_1",0.3805847
"bogong.au","X20111012T16_volumetric_soil_water_layer_1",0.3805084
"bogong.au","X20111012T17_volumetric_soil_water_layer_1",0.3804474
"bogong.au","X20111012T18_volumetric_soil_water_layer_1",0.3803711
"bogong.au","X20111012T19_volumetric_soil_water_layer_1",0.3802948
"bogong.au","X20111012T20_volumetric_soil_water_layer_1",0.3802032
"bogong.au","X20111012T21_volumetric_soil_water_layer_1",0.3800201
"bogong.au","X20111012T22_volumetric_soil_water_layer_1",0.3796692
"bogong.au","X20111012T23_volumetric_soil_water_layer_1",0.378891
"bogong.au","X20111013T00_volumetric_soil_water_layer_1",0.3777466
"bogong.au","X20111013T01_volumetric_soil_water_layer_1",0.3763885
"bogong.au","X20111013T02_volumetric_soil_water_layer_1",0.3748932
"bogong.au","X20111013T03_volumetric_soil_water_layer_1",0.3733978
"bogong.au","X20111013T04_volumetric_soil_water_layer_1",0.3722839
"bogong.au","X20111013T05_volumetric_soil_water_layer_1",0.3720398
"bogong.au","X20111013T06_volumetric_soil_water_layer_1",0.3713074
"bogong.au","X20111013T07_volumetric_soil_water_layer_1",0.3709412
"bogong.au","X20111013T08_volumetric_soil_water_layer_1",0.3708649
"bogong.au","X20111013T09_volumetric_soil_water_layer_1",0.3709259
"bogong.au","X20111013T10_volumetric_soil_water_layer_1",0.3710022
"bogong.au","X20111013T11_volumetric_soil_water_layer_1",0.3710785
"bogong.au","X20111013T12_volumetric_soil_water_layer_1",0.3711395
"bogong.au","X20111013T13_volumetric_soil_water_layer_1",0.3712006
"bogong.au","X20111013T14_volumetric_soil_water_layer_1",0.3712616
"bogong.au","X20111013T15_volumetric_soil_water_layer_1",0.3713074
"bogong.au","X20111013T16_volumetric_soil_water_layer_1",0.3713531
"bogong.au","X20111013T17_volumetric_soil_water_layer_1",0.3713837
"bogong.au","X20111013T18_volumetric_soil_water_layer_1",0.3714142
"bogong.au","X20111013T19_volumetric_soil_water_layer_1",0.3714294
"bogong.au","X20111013T20_volumetric_soil_water_layer_1",0.37146
"bogong.au","X20111013T21_volumetric_soil_water_layer_1",0.3714447
"bogong.au","X20111013T22_volumetric_soil_water_layer_1",0.3713379
"bogong.au","X20111013T23_volumetric_soil_water_layer_1",0.370575
"bogong.au","X20111014T00_volumetric_soil_water_layer_1",0.3695526
"bogong.au","X20111014T01_volumetric_soil_water_layer_1",0.3685303
"bogong.au","X20111014T02_volumetric_soil_water_layer_1",0.3673401
"bogong.au","X20111014T03_volumetric_soil_water_layer_1",0.3661346
"bogong.au","X20111014T04_volumetric_soil_water_layer_1",0.365097
"bogong.au","X20111014T05_volumetric_soil_water_layer_1",0.3643036
"bogong.au","X20111014T06_volumetric_soil_water_layer_1",0.3638153
"bogong.au","X20111014T07_volumetric_soil_water_layer_1",0.3634338
"bogong.au","X20111014T08_volumetric_soil_water_layer_1",0.3633575
"bogong.au","X20111014T09_volumetric_soil_water_layer_1",0.3634338
"bogong.au","X20111014T10_volumetric_soil_water_layer_1",0.3635254
"bogong.au","X20111014T11_volumetric_soil_water_layer_1",0.3636169
"bogong.au","X20111014T12_volumetric_soil_water_layer_1",0.3637085
"bogong.au","X20111014T13_volumetric_soil_water_layer_1",0.3638
"bogong.au","X20111014T14_volumetric_soil_water_layer_1",0.3638916
"bogong.au","X20111014T15_volumetric_soil_water_layer_1",0.3639832
"bogong.au","X20111014T16_volumetric_soil_water_layer_1",0.3641052
"bogong.au","X20111014T17_volumetric_soil_water_layer_1",0.364212
"bogong.au","X20111014T18_volumetric_soil_water_layer_1",0.3643494
"bogong.au","X20111014T19_volumetric_soil_water_layer_1",0.3645172
"bogong.au","X20111014T20_volumetric_soil_water_layer_1",0.3648376
"bogong.au","X20111014T21_volumetric_soil_water_layer_1",0.3650513
"bogong.au","X20111014T22_volumetric_soil_water_layer_1",0.3654938
"bogong.au","X20111014T23_volumetric_soil_water_layer_1",0.3656616
"bogong.au","X20111015T00_volumetric_soil_water_layer_1",0.3669434
"bogong.au","X20111015T01_volumetric_soil_water_layer_1",0.3684845
"bogong.au","X20111015T02_volumetric_soil_water_layer_1",0.3712769
"bogong.au","X20111015T03_volumetric_soil_water_layer_1",0.3725586
"bogong.au","X20111015T04_volumetric_soil_water_layer_1",0.381012
"bogong.au","X20111015T05_volumetric_soil_water_layer_1",0.3824921
"bogong.au","X20111015T06_volumetric_soil_water_layer_1",0.3847351
"bogong.au","X20111015T07_volumetric_soil_water_layer_1",0.3841095
"bogong.au","X20111015T08_volumetric_soil_water_layer_1",0.3832703
